Author,tweet_id,Content,tweet_text_lower,cybercrime_flag
user_010,947,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_010,948,There's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,there's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,TRUE
user_010,949,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_010,950,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_010,951,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_010,952,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_010,953,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_010,954,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_010,955,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_010,956,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_010,957,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_010,958,There's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,there's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,TRUE
user_010,959,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_010,960,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_010,961,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_010,962,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_010,963,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_010,964,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_010,965,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_010,966,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_010,967,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_010,968,Someone tried to brute force into my admin panel last night!,someone tried to brute force into my admin panel last night!,TRUE
user_010,969,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_010,970,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_010,971,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_010,972,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_010,973,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_010,974,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_010,975,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_010,976,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_010,977,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_010,978,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_010,979,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_010,980,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_010,981,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_010,982,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_010,983,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_010,984,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_010,985,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_010,986,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_010,987,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_010,988,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_010,989,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_010,990,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_010,991,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_010,992,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_010,993,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_010,994,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_010,995,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_010,996,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_010,997,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_010,998,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_010,999,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_010,1000,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
